image_key,Black & Octocorals,Brisingid,D.horridus,Enallopsammia,Hydrocorals,Hydrocorals: Branching,Irregular urchins,Madrepora,No-VMEfauna,Regular urchins,S.variabilis,Sponges,Stalked crinoids,Stony corals,Stony corals: Solitary,True anemones: Fourlobed,Unstalked crinoids,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,SubstConc (17-7-19),IMAGE_NO,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,depth,PC_Sub_CoralReef,PC_EnallopMatrix,PC_SolMatrix
032_0546,0,0,0.18867693192583634,0,0.18867693192583634,0,0,0,0,0.566030795777509,0,0,0,0,NA,0,0,27/11/2018 2:02,IN2018_V06_032,1,1,Hill U,55,147.1934196,-44.31937545,Rock,546,5.300064983,17,QT,1,17,1424.944444,0,0,0
040_0020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 9:49,IN2018_V06_040,fished,1c,Pedra,80,147.0962735,-44.26039595,Rock,20,6.848301689,95,QT,1,95,721.4666667,0,0,0
040_0024,0,0,0,0,0,0,0,0,0,0.6460229514840222,0,0,0,0,NA,0,0,28/11/2018 9:49,IN2018_V06_040,fished,1c,Pedra,80,147.0961705,-44.26036515,Rock,24,7.739663101,31,QT,1,31,722.9777778,0,0,0
040_0036,0,0,0,0,0,0,0,0,0,0,0,0.2042398130120299,0,0,NA,0,0,28/11/2018 9:50,IN2018_V06_040,fished,1c,Pedra,80,147.0958199,-44.26025399,Rock,36,4.896205031,79,QT,1,79,731.85,0,0,0
040_0040,0,0,0,0,0,0,0,0,0,0,0,0.19567286119233634,0.09783643059616817,0,NA,0,0,28/11/2018 9:50,IN2018_V06_040,fished,1c,Pedra,80,147.0957364,-44.26022584,Rock,40,10.22114149,15,QT,1,15,732.2888889,0,0,0
040_0098,0.10861772791509651,0,0,0,0.10861772791509651,0,0,0,0,0.10861772791509651,0,0,0.21723545583019302,0,NA,0,0.10861772791509651,28/11/2018 9:55,IN2018_V06_040,fished,1c,Pedra,80,147.0940395,-44.25970837,Rock,98,9.206600241,87,QT,1,87,780.5444444,0,0,0
040_0129,0.7229122585919978,0,0,0,0.14458245171839956,0,0,0,0,0.14458245171839956,0,1.4458245171839956,0,0,NA,0,0,28/11/2018 9:58,IN2018_V06_040,fished,1c,Pedra,80,147.0932883,-44.25947689,Rock,129,6.916468687,67,QT,1,67,803.9714286,0,0,0
040_0133,0,0,0,0,0.12478664989373035,0,0,0,0,0.12478664989373035,0,0.2495732997874607,0,0,NA,0,0,28/11/2018 9:58,IN2018_V06_040,fished,1c,Pedra,80,147.093192,-44.25944675,Rock,133,8.013677752,3,QT,1,3,804.4444444,0,0,0
040_0144,0,0,0,0,0.17397510841741662,0,0,0,0,0,0,0.17397510841741662,0,0,NA,0,0,28/11/2018 9:59,IN2018_V06_040,fished,1c,Pedra,80,147.0929211,-44.25936328,Rock,144,5.74794871,99,QT,1,99,811.3222222,0,0,0
040_0179,0,0,0,0,0.12593229929056346,0,0,0,0,0.6296614964528173,0,0.2518645985811269,0,0,NA,0,0,28/11/2018 10:02,IN2018_V06_040,fished,1c,Pedra,80,147.0920943,-44.25911245,Rock,179,7.940774572,51,QT,1,51,837.375,0,0,0
040_0195,0,0,0,0,0.0942196667838571,0,0,0,0,0,0,0,0,0,NA,0,0.0942196667838571,28/11/2018 10:03,IN2018_V06_040,fished,1c,Pedra,80,147.0917148,-44.25899714,Rock,195,10.6134954,11,QT,1,11,849.6375,0,0,0
040_0241,0.20140632197953545,0,0,0,0.10070316098976773,0,0,0,0,0,0,0.9063284489079095,0,0,NA,0,0,28/11/2018 10:07,IN2018_V06_040,fished,1c,Pedra,80,147.0905745,-44.25863348,Rock,241,9.930174884,59,QT,1,59,880.5875,0,0,0
040_0253,0.6439999645632579,0,0,0,0.16099999114081448,0,0,0,0,0,0,3.380999813957104,0,0,NA,0,0,28/11/2018 10:08,IN2018_V06_040,fished,1c,Pedra,80,147.090363,-44.2585612,Rock,253,6.211180466,65,QT,1,65,888.25,0,0,0
040_0268,0.17183677868093672,0,0,0,0.17183677868093672,0,0,0,0,0,0,2.7493884588949875,0,0,NA,0,0,28/11/2018 10:10,IN2018_V06_040,fished,1c,Pedra,80,147.0900725,-44.25846326,Rock,268,5.819475945,97,QT,1,97,897.8555556,0,0,0
040_0288,0.2878318009508852,0,0,0,0.09594393365029506,0,0,0,0,0,0,2.2067104739567864,0,0,NA,0,0,28/11/2018 10:11,IN2018_V06_040,fished,1c,Pedra,80,147.0896988,-44.25833976,Rock,288,10.42275381,17,QT,1,17,907.6875,0,0,0
040_0303,0.15334937688826947,0,0,0,0.15334937688826947,0,0,0,0,0,0,1.9935418995475032,0,0,NA,0,0,28/11/2018 10:12,IN2018_V06_040,fished,1c,Pedra,80,147.0894131,-44.2582479,Rock,303,6.52105682,49,QT,1,49,918.0666667,0,0,0
040_0315,0,0,0,0,0.25802544541668315,0,0,0,0,0,0,3.6123562358335644,0,0,NA,0,0,28/11/2018 10:14,IN2018_V06_040,fished,1c,Pedra,80,147.089171,-44.2581689,Rock,315,3.87558676,73,QT,1,73,925.5222222,0,0,0
040_0551,17.520550927316393,0,0,0,0.10428899361497854,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 10:36,IN2018_V06_040,fished,1c,Pedra,80,147.0834498,-44.25643083,Rock,551,9.588739572,48,QT,1,48,1080.2,0,0,0
040_0567,11.298818891525757,0,0,0,0.09415682409604798,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 10:38,IN2018_V06_040,fished,1c,Pedra,80,147.0829069,-44.25629653,Rock,567,10.62057912,8,QT,1,8,1088,0,0,2
040_0582,12.59368104965727,0,0,0,0.09762543449346721,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 10:39,IN2018_V06_040,fished,1c,Pedra,80,147.082619,-44.2562339,Rock,582,10.24323226,40,QT,1,40,1096.275,0,0,0
040_0613,20.546378184588992,0,0,0,0.2257843756548241,0,0,0,0,0,0,1.1289218782741204,0,0,NA,0,0,28/11/2018 10:42,IN2018_V06_040,fished,1c,Pedra,80,147.0821155,-44.25612045,cobble - boulder,613,4.42900443,56,QT,1,56,1111.038889,0,0,0
040_0625,13.02626037420759,0,0,0,0.12897287499215435,0,0,0,0,0,0,0.38691862497646307,0.12897287499215435,0,NA,0,0,28/11/2018 10:43,IN2018_V06_040,fished,1c,Pedra,80,147.0814641,-44.25595284,cobble - boulder,625,7.753568338,68,QT,1,68,1116.24,0,0,0
040_0640,9.164408584162464,0,0,0,0.07573891391869805,0,0,0,0,0,0,0.07573891391869805,0,0,NA,0,0,28/11/2018 10:44,IN2018_V06_040,fished,1c,Pedra,80,147.081212,-44.25588382,cobble - boulder,640,13.20325244,100,QT,1,100,1122.2,0,0,10
040_0656,17.901007828724964,0,0,0,0.21567479311716825,0,0,0,0,0.4313495862343365,0,0,0,0,NA,0,0.21567479311716825,28/11/2018 10:45,IN2018_V06_040,fished,1c,Pedra,80,147.080895,-44.255779,cobble - boulder,656,4.636610452,84,QT,1,84,1128.35,0,0,0
040_0675,0,0,0,0,0.12705230542925985,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 10:47,IN2018_V06_040,fished,1c,Pedra,80,147.0804751,-44.25562709,cobble - boulder,675,7.87077414,52,QT,1,52,1135.16,0,0,0
040_0687,0,0,0,0,0,0,0,0,0,0.1826226124782308,0,0,0,0,NA,0,0,28/11/2018 10:48,IN2018_V06_040,fished,1c,Pedra,80,147.0801992,-44.2555308,Pebble - gravel,687,5.475773161,76,QT,1,76,1140.114286,0,0,0
040_0691,31.9266390614941,0,0,0,0,0,0,0,0,0.406708777853428,0,0,0,0,NA,0,0,28/11/2018 10:48,IN2018_V06_040,fished,1c,Pedra,80,147.0801277,-44.25550698,Pebble - gravel,691,4.917523567,12,QT,1,12,1141.675,0,0,0
040_0706,0.9162313987582025,0,0,0,0.10180348875091139,0,0,0,0,0.10180348875091139,0,0,0,0,NA,0,0,28/11/2018 10:49,IN2018_V06_040,fished,1c,Pedra,80,147.0798085,-44.255408,Rock,706,9.822846076,44,QT,1,44,1147.75,0,0,0
040_0718,2.333728494503697,0,0,0,0.11112992830969985,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 10:50,IN2018_V06_040,fished,1c,Pedra,80,147.0794303,-44.25531064,Rock,718,8.998476065,92,QT,1,92,1153.627778,0,0,0
040_0749,0,0,0,0,0,0,0,0,0,0.28474672731794737,0,0,0,0,NA,0,0,28/11/2018 10:53,IN2018_V06_040,fished,1c,Pedra,80,147.0786122,-44.25512919,camera off bottom,749,14.04757146,66,QT,1,66,1165.832143,0,0,0
040_0753,0.11809008224175939,0,0,0,0.11809008224175939,0,0,0,0,0.11809008224175939,0,0,0,0,NA,0,0,28/11/2018 10:53,IN2018_V06_040,fished,1c,Pedra,80,147.0783575,-44.25506412,cobble - boulder,753,8.46811164,2,QT,1,2,1164.90303,0,0,0
040_0765,0.27181889475383963,0,0,0,0.09060629825127987,0,0,0,0,0.27181889475383963,0,0,0,0,NA,0,0,28/11/2018 10:54,IN2018_V06_040,fished,1c,Pedra,80,147.0779682,-44.25495911,Rock,765,11.03676035,98,QT,1,98,1171.1125,0,0,0
040_0768,0.5450221432186788,0,0,0,0.18167404773955959,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 10:54,IN2018_V06_040,fished,1c,Pedra,80,147.07784,-44.25492412,Rock,768,5.504363515,34,QT,1,34,1173.822222,0,0,0
040_0784,0.38404572058773334,0,0,0,0.38404572058773334,0,0,0,0,0.38404572058773334,0,0,0,0,NA,0,0,28/11/2018 10:56,IN2018_V06_040,fished,1c,Pedra,80,147.0775036,-44.25483321,Rock,784,2.603856641,18,QT,1,18,1178.625,0,0,0
040_0799,0.11268708777541313,0,0,0,0.11268708777541313,0,0,0,0,0.4507483511016525,0,0,0,0,NA,0,0,28/11/2018 10:57,IN2018_V06_040,fished,1c,Pedra,80,147.0771598,-44.25474675,Rock,799,8.874131187,50,QT,1,50,1183.742857,0,0,0
040_0811,0,0,0,0,0,0,0,0,0,0.3670057705707035,0,0,0,0,NA,0,0,28/11/2018 10:58,IN2018_V06_040,fished,1c,Pedra,80,147.076905,-44.25468558,Pebble - gravel,811,8.174258392,74,QT,1,74,1186.16,0,0,0
040_0815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 10:58,IN2018_V06_040,fished,1c,Pedra,80,147.0768017,-44.25466008,Pebble - gravel,815,2.250210005,10,QT,1,10,1188.625,0,0,0
040_0830,0.2434874516810109,0,0,0,0.0811624838936703,0,0,0,0,0.7304623550430327,0,0,0,0,NA,0,0,28/11/2018 11:00,IN2018_V06_040,fished,1c,Pedra,80,147.0763354,-44.25453966,Rock,830,12.32096348,42,QT,1,42,1191.328571,0,0,0
040_0842,1.2831031568592428,0,0,0,0.1283103156859243,0,0,0,0,0.1283103156859243,0,0,0,0,NA,0,0,28/11/2018 11:01,IN2018_V06_040,fished,1c,Pedra,80,147.0760056,-44.25445239,Rock,842,7.79360564,90,QT,1,90,1195.7,0,0,0
040_0846,0.8869130561740035,0,0,0,0.07390942134783363,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 11:01,IN2018_V06_040,fished,1c,Pedra,80,147.0758733,-44.25441664,Rock,846,13.53007481,26,QT,1,26,1194.066667,0,0,0
040_0861,1.4379318808407866,0,0,0,0.17974148510509833,0,0,0,0,0.17974148510509833,0,0,0,0,NA,0,0,28/11/2018 11:02,IN2018_V06_040,fished,1c,Pedra,80,147.075472,-44.25431674,Rock,861,5.563545886,58,QT,1,58,1200.277778,0,0,0
040_0873,0.6163692068176013,0,0,0,0.12327384136352026,0,0,0,0,0.12327384136352026,0,0.12327384136352026,0,0,NA,0,0,28/11/2018 11:03,IN2018_V06_040,fished,1c,Pedra,80,147.0751496,-44.25423413,Rock,873,8.112021082,70,QT,1,70,1202.5625,0,0,0
040_0877,1.338548582901298,0,0,0,0.11154571524177484,0,0,0,0,0.3346371457253245,0,0,0,0,NA,0,0,28/11/2018 11:04,IN2018_V06_040,fished,1c,Pedra,80,147.0750572,-44.25420971,Rock,877,8.964934223,6,QT,1,6,1200.733333,0,0,0
040_0904,1.4995201333138177,0,0,0,0.14995201333138178,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 11:06,IN2018_V06_040,fished,1c,Pedra,80,147.074345,-44.2540321,Rock,904,6.66880009,86,QT,1,86,1211.733333,0,0,0
040_0908,0.5012606023269538,0,0.08354343372115897,0,0.08354343372115897,0,0,0,0,0.2506303011634769,0,0,0,0,NA,0,0,28/11/2018 11:06,IN2018_V06_040,fished,1c,Pedra,80,147.0742602,-44.25401271,Rock,908,11.96982163,22,QT,1,22,1212.85,0,0,0
040_0935,0.09683529080676873,0,0,0,0,0,0,0,0,0.19367058161353745,0,0,0,0,NA,0,0,28/11/2018 11:09,IN2018_V06_040,fished,1c,Pedra,80,147.07306,-44.25373433,Rock,935,10.32681362,78,QT,1,78,1223.6,0,0,0
040_0939,1.0012101186171274,0,0,0,0,0,0,0,0,0.5006050593085637,0,0,0,0,NA,0,0,28/11/2018 11:09,IN2018_V06_040,fished,1c,Pedra,80,147.0729865,-44.25371587,Rock,939,5.992748064,14,QT,1,14,1224.2125,0,0,0
040_0954,1.0859429442299529,0,0,0,0,0,0,0,0,0.19744417167817324,0,0,0,0,NA,0,0,28/11/2018 11:11,IN2018_V06_040,fished,1c,Pedra,80,147.0725708,-44.25359762,Pebble - gravel,954,10.12944562,46,QT,1,46,1231.15,0,0,0
040_0966,0,0,0,0,0,0,0,0,0,0.35675066851926956,0,0,0,0,NA,0,0,28/11/2018 11:12,IN2018_V06_040,fished,1c,Pedra,80,147.0720355,-44.25343491,Pebble - gravel,966,8.409234417,94,QT,1,94,1236.4125,0,0,0
040_0970,0,0,0,0,0,0,0,0,0,0.46178954610569284,0,0,0,0,NA,0,0,28/11/2018 11:12,IN2018_V06_040,fished,1c,Pedra,80,147.0719516,-44.25340951,Pebble - gravel,970,4.33097721,30,QT,1,30,1237.771429,0,0,0
040_0985,0,0,0,0,0,0,0,0,0,0.5867432618010208,0,0,0,0,NA,0,0,28/11/2018 11:13,IN2018_V06_040,fished,1c,Pedra,80,147.071318,-44.25322583,Rock,985,10.22593763,62,QT,1,62,1243.2,0,0,0
041_0017,1.0069251500395713,0,0,0,0,0,0,0,0,0,1.6782085833992855,1.1747460083794998,0,0,NA,0,0.16782085833992855,28/11/2018 13:15,IN2018_V06_041,1,1,z16,50,147.0678939,-44.2883671,Coral reef substrate,17,5.958734867,5,QT,1,5,1066.2125,0,0,100
041_0048,0.41915284636373185,0,0.20957642318186592,0,0.20957642318186592,0,0,0,0,0,1.0478821159093297,0.6287292695455978,0,0,NA,0,0.41915284636373185,28/11/2018 13:18,IN2018_V06_041,1,1,z16,50,147.067182,-44.28833558,Coral reef substrate,48,4.771529091,13,QT,1,13,1089.877778,0,0,100
041_0056,0.9101925112683076,0,0.07001480855910058,0,0.07001480855910058,0,0,0,0,0,1.2602665540638105,0,0,0,NA,0,0,28/11/2018 13:18,IN2018_V06_041,1,1,z16,50,147.0670114,-44.28833371,Coral reef substrate,56,14.28269277,45,QT,1,45,1097.3625,0,0,100
041_0072,0.1704899172689152,0,0,0,0.0852449586344576,0,0,0,0,0,1.449164296785779,0.0852449586344576,0,0,NA,0,0,28/11/2018 13:20,IN2018_V06_041,1,1,z16,50,147.066621,-44.28832949,Coral reef substrate,72,11.730899,25,QT,1,25,1111.1375,0,0,100
041_0103,8.424275916559132,0,0.23186080504291193,0,0.07728693501430398,0,0,0,0,0,0.8501562851573436,1.0820170902002557,0,0,NA,0,0.07728693501430398,28/11/2018 13:22,IN2018_V06_041,1,1,z16,50,147.0658015,-44.28834144,Coral reef substrate,103,12.93879748,33,QT,1,33,1146.84,0,0,100
041_0114,11.334014998062536,0,0.07128311319536186,0,0.07128311319536186,0,0,0,0,0,0.997963584735066,2.6374751882283887,0,0,NA,0,0.14256622639072372,28/11/2018 13:23,IN2018_V06_041,1,1,z16,50,147.0654128,-44.28835602,Coral reef substrate,114,14.02856799,81,QT-2,2,17,1164.03,0,0,100
041_0130,2.911678406348048,0,0.11646713625392192,0,0.11646713625392192,0,0,0,0,0,0.8152699537774535,1.8634741800627508,0,0,NA,0,0.11646713625392192,28/11/2018 13:25,IN2018_V06_041,1,1,z16,50,147.0650352,-44.28838445,Coral reef substrate,130,8.586113063,55,QT,1,55,1177.566667,0,0,100
041_0134,6.631653013567925,0.1251255285578854,0.1251255285578854,0,0.1251255285578854,0,0,0,0,0,1.0010042284630831,1.6266318712525099,0,0,NA,0,0.2502510571157708,28/11/2018 13:25,IN2018_V06_041,1,1,z16,50,147.0649758,-44.28839052,Coral reef substrate,134,7.991974232,23,QT,1,23,1181.7,0,0,60
041_0141,2.685138381136923,0,0,0,0.11674514700595319,0,0,0,0,0,1.1674514700595318,1.867922352095251,0,0,NA,0,0.11674514700595319,28/11/2018 13:26,IN2018_V06_041,1,1,z16,50,147.064847,-44.28840381,Coral reef substrate,141,8.565666545,7,QT,1,7,1189.561111,0,0,15
041_0145,4.466648490922049,0,0,0,0.07322374575282047,0,0,0,0,0,0.5857899660225637,2.2699361183374345,0,0,NA,0,0.7322374575282047,28/11/2018 13:26,IN2018_V06_041,1,1,z16,50,147.0647345,-44.28841557,Coral reef substrate,145,13.65677199,71,QT-2,2,39,1193.29,0,0,100
041_0192,5.485121332605596,0,0.15236448146126655,0,0.07618224073063327,0,0,0,0,0,0.8380046480369661,2.742560666302798,0,0,NA,0,0.15236448146126655,28/11/2018 13:30,IN2018_V06_041,1,1,z16,50,147.0633297,-44.28859844,Coral reef substrate,192,13.12641884,59,QT-2,2,27,1237.885714,0,0,95
041_0238,0,0,0,0,0.1899993935485357,0,0,0,0,0,0.3799987870970714,1.1399963612912143,0.1899993935485357,0,NA,0,0,28/11/2018 13:34,IN2018_V06_041,1,1,z16,50,147.0622993,-44.288732,Coral reef substrate,238,5.263174694,83,QT-2,2,19,1294.04,0,0,80
041_0265,0.44859192353632477,0.14953064117877493,0.44859192353632477,0,0.14953064117877493,0,0,0,0,0,0,1.4953064117877493,0.14953064117877493,0,NA,0,0.14953064117877493,28/11/2018 13:36,IN2018_V06_041,1,1,z16,50,147.0616126,-44.28884163,Coral reef substrate,265,6.687592537,6,QT,1,6,1317.777778,0,0,25
041_0289,0.9494783855400094,0,1.6615871746950164,0,0.11868479819250118,0,0,0,0,0,0.8307935873475082,1.8989567710800188,0,0,NA,0,0.11868479819250118,28/11/2018 13:38,IN2018_V06_041,1,1,z16,50,147.0608749,-44.28895263,Coral reef substrate,289,8.425678901,30,QT,1,30,1343.414286,0,0,70
041_0304,0,0,0,0,0.15771338078951355,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 13:39,IN2018_V06_041,1,1,z16,50,147.0607245,-44.28897043,Coral rubble,304,6.340616091,46,QT,1,46,1359.055556,0,0,0
041_0331,0,0,0,0,0.06924701150083866,0,0,0,0,0,0,0.06924701150083866,0,0,NA,0,0,28/11/2018 13:41,IN2018_V06_041,1,1,z16,50,147.0598464,-44.28908336,Coral rubble,331,14.44105642,74,QT-2,2,10,1393.933333,0,0,0
041_0347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 13:43,IN2018_V06_041,1,1,z16,50,147.0596578,-44.28910319,Coral rubble,347,12.447136799999999,66,QT-2,2,34,1411,0,0,0
041_0366,0,0,0,0,0.1244732958541053,0,0,0,0,0.6223664792705265,0,0,0,0,NA,0,0,28/11/2018 13:44,IN2018_V06_041,1,1,z16,50,147.059103,-44.28916139,Coral rubble,366,8.033851704,50,QT,1,50,1427.855556,0,0,0
041_0382,0,0,0,0,0.12092241283303579,0,0,0,0,0.36276723849910736,0,0,0,0,NA,0,0,28/11/2018 13:46,IN2018_V06_041,1,1,z16,50,147.0585867,-44.28921665,Pebble - gravel,382,8.269765518,24,QT,1,24,1428.61,0,0,0
041_0390,0,0,0,0,0,0,0,0,0,1.7517198503732054,0,0,0,0,NA,0,0.29195330839553424,28/11/2018 13:47,IN2018_V06_041,1,1,z16,50,147.0584771,-44.28922825,Coral rubble,390,3.425205234,8,QT,1,8,1433.95,0,0,0
041_0397,0,0,0,0,0,0,0,0,0,0.4438392288227356,0,0,0,0,NA,0,0,28/11/2018 13:47,IN2018_V06_041,1,1,z16,50,147.0583301,-44.28923928,Coral rubble,397,11.26534041,40,QT,1,40,1429.833333,0,0,0
041_0413,0,0,0,0,0,0,0,0,0,0.13592146455711884,0,0,0,0,NA,0,0,28/11/2018 13:48,IN2018_V06_041,1,1,z16,50,147.0575316,-44.2892968,Pebble - gravel,413,7.357189707,32,QT,1,32,1427.06,0,0,0
041_0421,0,0,0,0,0,0,0,0,0,1.1279194394106749,0,0,0,0,NA,0,0,28/11/2018 13:49,IN2018_V06_041,1,1,z16,50,147.0574494,-44.28930143,Pebble - gravel,421,8.865881419,16,QT,1,16,1424.5,0,0,0
041_0428,0,0,0,0,0,0,0,0,0,0.13205492065108687,0,0,0,0,NA,0,0,28/11/2018 13:50,IN2018_V06_041,1,1,z16,50,147.0573732,-44.28930331,Pebble - gravel,428,7.572606875,48,QT,1,48,1424.6125,0,0,0
041_0444,0,0,0,0,0,0,0,0,0,0.8469669901948612,0,0,0,0,NA,0,0,28/11/2018 13:51,IN2018_V06_041,1,1,z16,50,147.0567773,-44.28930043,Pebble - gravel,444,5.903417793,28,QT,1,28,1421.671429,0,0,0
041_0452,0,0,0,0,0,0,0,0,0,0.8856753808593317,0,0,0,0,NA,0,0,28/11/2018 13:52,IN2018_V06_041,1,1,z16,50,147.056639,-44.28930101,Pebble - gravel,452,5.645409264,12,QT,1,12,1420.711111,0,0,0
041_0459,0,0,0,0,0,0,0,0,0,0.49849848211042325,0,0,0,0,NA,0,0,28/11/2018 13:52,IN2018_V06_041,1,1,z16,50,147.0565194,-44.28930237,Pebble - gravel,459,6.018072487,44,QT,1,44,1422.2,0,0,0
041_0475,0,0,0,0,0,0,0,0,0,2.5654697337902994,0,0,0,0,NA,0,0,28/11/2018 13:54,IN2018_V06_041,1,1,z16,50,147.0558992,-44.28930774,Pebble - gravel,475,5.067298136,36,QT,1,36,1426.6,0,0,0
041_0483,0,0,0,0,0,0,0,0,0,0.6275334281456437,0,0,0,0,NA,0,0,28/11/2018 13:54,IN2018_V06_041,1,1,z16,50,147.0557001,-44.28931037,Pebble - gravel,483,7.967703035,20,QT,1,20,1424.355556,0,0,0
041_0490,0,0,0,0,0,0,0,0,0,0.703651632727108,0,0,0,0,NA,0,0,28/11/2018 13:55,IN2018_V06_041,1,1,z16,50,147.0555134,-44.2893124,Pebble - gravel,490,4.263473373,52,QT,1,52,1429.4,0,0,0
042_0061,0,0,0,0,0,0,0,0,0,0.1876322595053249,0,0,0,0,NA,0,0,28/11/2018 16:07,IN2018_V06_042,fished,1c,Sisters,81,147.2514221,-44.27511162,Rock,61,5.329573937,74,QT,1,74,909.18,0,0,0
042_0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.1578032348025137,28/11/2018 16:07,IN2018_V06_042,fished,1c,Sisters,81,147.2515455,-44.27500437,Coral rubble,67,6.33700571,42,QT,1,42,916.3333333,0,0,0
042_0080,0,0,0,0,0,0,0,0,0,0,0,0.7130125817682056,0,0,NA,0,0,28/11/2018 16:08,IN2018_V06_042,fished,1c,Sisters,81,147.2518345,-44.27478214,Rock,80,4.207499386,26,QT,1,26,929.7942857,0,0,0
042_0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 16:09,IN2018_V06_042,fished,1c,Sisters,81,147.2519677,-44.27468412,Rock,86,3.687160359,90,QT-2,2,58,935.5914286,0,0,0
042_0105,0,0,0,0,0,0,0,0,0,0.24934105548400123,0,0,0,0,NA,0,0,28/11/2018 16:11,IN2018_V06_042,fished,1c,Sisters,81,147.2523405,-44.27437163,Coral rubble,105,4.010570975,6,QT,1,6,948.02,0,0,0
042_0111,0.09073204974956603,0,0,0,0.09073204974956603,0,0,0,0,0,0,0.8165884477460943,0,0,NA,0,0.09073204974956603,28/11/2018 16:11,IN2018_V06_042,fished,1c,Sisters,81,147.2524609,-44.27427014,cobble - boulder,111,11.02146378,70,QT,1,70,948.7125,0,0,2
042_0124,0,0,0,0,0.20069156656124668,0,0,0,0,0,0,2.8096819318574533,0,0,NA,0,0,28/11/2018 16:12,IN2018_V06_042,fished,1c,Sisters,81,147.2527293,-44.27402242,cobble - boulder,124,4.982770413,102,QT-2,2,38,964.41,0,0,0
042_0130,0.08646617439496392,0,0,0,0.08646617439496392,0,0,0,0,0.08646617439496392,0,0.6052632207647474,0,0,NA,0,0,28/11/2018 16:13,IN2018_V06_042,fished,1c,Sisters,81,147.2528378,-44.27391911,Rock,130,11.56521619,22,QT,1,22,973.76,0,0,0
042_0155,12.88860327489442,0,0,0,0.28641340610876487,0,0,0,0,0,0,3.1505474671964135,0,0,NA,0,0,28/11/2018 16:15,IN2018_V06_042,fished,1c,Sisters,81,147.2533566,-44.27347897,Rock,155,3.49145668,14,QT,1,14,1002.402857,0,0,0
042_0161,30.589119901391385,0,0,0,0.1436108915558281,0,0,0,0,0,0,0,0,0,NA,0,0.1436108915558281,28/11/2018 16:15,IN2018_V06_042,fished,1c,Sisters,81,147.2534844,-44.27336932,Rock,161,6.963260162,78,QT,1,78,1012.474286,0,0,0
042_0168,23.80905617319498,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 16:16,IN2018_V06_042,fished,1c,Sisters,81,147.2536232,-44.27324272,Rock,168,14.3222813,46,QT,1,46,1019.62,0,0,0
042_0180,29.254598205599915,0,0,0,0,0,0,0,0,0,0,0.9071193242046485,0,0,NA,0,0,28/11/2018 16:17,IN2018_V06_042,fished,1c,Sisters,81,147.2538474,-44.27300571,Rock,180,4.409563211,30,QT,1,30,1029.4875,0,0,0
042_0186,23.04051578650299,0,0,0,0.09721736618777632,0,0,0,0,0,0,0,0,0,NA,0,0,28/11/2018 16:18,IN2018_V06_042,fished,1c,Sisters,81,147.2539713,-44.27287179,Rock,186,10.28622806,94,QT-2,2,62,1034.54,0,0,5
042_0218,1.875572210119957,0,0,0,0.2083969122355508,0,0,0,0,0,0,0.8335876489422032,0,0,NA,0,0,28/11/2018 16:20,IN2018_V06_042,fished,1c,Sisters,81,147.2545934,-44.27227465,Pebble - gravel,218,4.798535589,36,QT,1,36,1064.88,0,0,0
042_0230,1.8686626635447294,0,0,0,0.09835066650235418,0,0,0,0,0,0,0.19670133300470835,0,0,NA,0,0,28/11/2018 16:21,IN2018_V06_042,fished,1c,Sisters,81,147.2548385,-44.27205824,Rock,230,10.16769927,20,QT,1,20,1074.075,0,0,0
042_0243,11.508244191748123,0,0,0,0.14385305239685153,0,0,0,0,0,0,0.8631183143811092,0,0,NA,0,0,28/11/2018 16:22,IN2018_V06_042,fished,1c,Sisters,81,147.2550998,-44.27183407,Rock,243,6.951538277,52,QT,1,52,1085.057143,0,0,0
042_0256,15.985057073480858,0,0,0,0.18587275666838207,0,0,0,0,0,0,4.2750734033727875,0,0,NA,0,0,28/11/2018 16:24,IN2018_V06_042,fished,1c,Sisters,81,147.2553687,-44.27161069,Rock,256,5.380024582,12,QT,1,12,1090.033333,0,0,0
