image_key,NS,SC-ENLP,SC-MAD,SC-SOL,SU-BBAR,SU-BCOR,SU-BOL,SU-BOTH,SU-COB,SU-CONBIO,SU-ENLP,SU-MAD,SU-PEBGRAV,SU-ROK,SU-SAMU,SU-SOL,<NA>,INDEX_RECORDED_TIMESTAMP,SVY_OPS,Transect Priority,NEW priority,MapLoc,Target RANSMPL (1/10),KF_USBL_LON,KF_USBL_LAT,SubstConc (17-7-19),IMAGE_NO,QUAD-Size,RANSEL_NO,RAN_SEL_STAT,"Selection round (1 orig sel, 2 replacement)",SelNo-NS replaced,COMMENTS,depth,OV_group,OV_CAT
125_0028,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,100,NA,9/12/2018 21:29,IN2018_V06_125,1a,1a,z16,36,147.0690535,-44.29077062,Coral reef substrate,28,2.12871018,79,QT-2,2,15,NA,1048.95,Matrix,High - reef
125_0036,0,0,0,21.05263157894737,0,0,0,0,0,NA,0,0,0,0,0,78.94736842105263,NA,9/12/2018 21:30,IN2018_V06_125,1a,1a,z16,36,147.0693612,-44.29081756,Coral reef substrate,36,7.545629919,31,QT,1,31,NA,1069.9,Matrix,High - reef
125_0050,0,0,0,30.76923076923077,0,0,0,0,0,NA,0,0,0,0,0,69.23076923076923,NA,9/12/2018 21:31,IN2018_V06_125,1a,1a,z16,36,147.0698781,-44.29091755,Coral reef substrate,50,5.114079213,75,QT-2,2,11,NA,1100.26,Matrix,High - reef
125_0064,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,100,NA,9/12/2018 21:32,IN2018_V06_125,1a,1a,z16,36,147.07026,-44.29098556,Coral reef substrate,64,1.131025869,59,QT-2,2,27,NA,1128.025,Matrix,High - shaved
125_0072,0,0,0,4.545454545454546,0,0,0,0,0,NA,0,0,0,0,0,95.45454545454545,NA,9/12/2018 21:33,IN2018_V06_125,1a,1a,z16,36,147.0704767,-44.29103115,Coral reef substrate,72,4.358102986,83,QT-2,2,19,NA,1141.14375,Matrix,High - reef
125_0081,0,0,0,0,0,12.5,0,0,0,NA,0,0,0,0,0,87.5,NA,9/12/2018 21:34,IN2018_V06_125,1a,1a,z16,36,147.0707418,-44.29108173,Coral reef substrate,81,8.086055273,35,QT,1,35,NA,1155.93125,Matrix,High - shaved
125_0092,0,0,0,8.823529411764707,0,0,0,0,0,NA,0,0,0,0,0,91.17647058823529,NA,9/12/2018 21:34,IN2018_V06_125,1a,1a,z16,36,147.0710606,-44.29117834,Coral reef substrate,92,6.833675657,9,QT,1,9,NA,1169.01875,Matrix,High - reef
125_0104,0,0,0,4.166666666666667,0,0,0,0,0,NA,0,0,0,0,0,95.83333333333333,NA,9/12/2018 21:36,IN2018_V06_125,1a,1a,z16,36,147.0714075,-44.29128188,Coral reef substrate,104,4.878,NA,QT-2,2,25,emed,1186.477778,Matrix,High - shaved
125_0119,0,0,0,5.555555555555555,0,0,0,0,0,NA,0,0,0,0,0,94.44444444444444,NA,9/12/2018 21:37,IN2018_V06_125,1a,1a,z16,36,147.0718893,-44.29140074,Coral reef substrate,119,7.315137032,49,QT-2,2,17,NA,1210.515625,Matrix,Low - with patch - live
125_0130,9.45945945945946,0,0,9.45945945945946,0,0,0,0,0,NA,0,0,0,0,0,81.08108108108108,NA,9/12/2018 21:38,IN2018_V06_125,1a,1a,z16,36,147.0721893,-44.29148784,Coral reef substrate,130,14.52205945,65,QT-2,2,33,NA,1225.7,Matrix,High - reef
125_0136,0,0,0,4.761904761904762,0,0,0,0,0,NA,0,0,0,0,0,95.23809523809524,NA,9/12/2018 21:38,IN2018_V06_125,1a,1a,z16,36,147.072378,-44.29154697,Coral reef substrate,136,4.240308758,13,QT,1,13,NA,1233.94,Matrix,Low - with patch - live
125_0141,0,0,0,2.5641025641025643,0,0,0,0,0,NA,0,0,0,0,0,97.43589743589743,NA,9/12/2018 21:39,IN2018_V06_125,1a,1a,z16,36,147.0725448,-44.29159579,Coral reef substrate,141,7.771282441,45,QT-2,2,29,NA,1241.6,Matrix,Low - shaved
125_0152,0,0,0,4.444444444444445,0,0,0,0,0,NA,0,0,0,0,0,95.55555555555556,NA,9/12/2018 21:40,IN2018_V06_125,1a,1a,z16,36,147.0728795,-44.29168052,Coral reef substrate,152,9.050945893,61,QT-2,2,21,NA,1257.975,Matrix,High - shaved
125_0169,0,0,0,0,0,0,0,0,0,2.272727272727273,0,0,0,0,9.090909090909092,88.63636363636364,NA,9/12/2018 21:41,IN2018_V06_125,1a,1a,z16,36,147.0734525,-44.29183288,Coral rubble,169,8.797,37,QT-2,1,37,emed,1281.34375,Matrix,Low - shaved
125_0183,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,100,NA,9/12/2018 21:42,IN2018_V06_125,1a,1a,z16,36,147.0739442,-44.29194391,Coral reef substrate,183,3.324127522,72,QT-2,2,8,NA,1301.688889,Matrix,Low - shaved
125_0191,0,0,0,0,0,0,0,0,0,5.555555555555555,0,0,0,0,5.555555555555555,88.88888888888889,NA,9/12/2018 21:43,IN2018_V06_125,1a,1a,z16,36,147.0741914,-44.29201671,Coral reef substrate,191,3.488844944,24,QT,1,24,NA,1313.366667,Matrix,High - shaved
125_0196,2,0,0,10,0,0,0,0,0,2,0,0,0,0,0,86,NA,9/12/2018 21:44,IN2018_V06_125,1a,1a,z16,36,147.0743366,-44.292056,Coral reef substrate,196,10.07854231,56,QT-2,2,16,NA,1316.483333,Matrix,High - reef
125_0208,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,100,NA,9/12/2018 21:45,IN2018_V06_125,1a,1a,z16,36,147.07477600000001,-44.29217664,Coral reef substrate,208,2.927822144,48,QT-2,2,32,NA,1334.98,Matrix,Low - shaved
125_0224,0,0,0,0,0,11.11111111111111,0,0,0,NA,0,0,0,0,0,88.88888888888889,NA,9/12/2018 21:46,IN2018_V06_125,1a,1a,z16,36,147.0752936,-44.2923405,Rock,224,1.836960069,12,QT,1,12,NA,1361.625,Matrix,Low - with clumps - live
125_0238,0,0,0,0,0,0,0,0,0,7.6923076923076925,0,0,0,0,0,92.3076923076923,NA,9/12/2018 21:47,IN2018_V06_125,1a,1a,z16,36,147.0757814,-44.29245358,Coral reef substrate,238,2.65,NA,QT-2,2,28,emed,1374.7,Matrix,Low - shaved
125_0249,0,0,0,0,16.666666666666668,66.66666666666667,0,0,0,16.666666666666668,0,0,0,0,0,0,NA,9/12/2018 21:48,IN2018_V06_125,1a,1a,z16,36,147.0761739,-44.29254491,Coral rubble,249,1.101469141,84,QT-2,2,20,NA,1387.8,Rubble,MedAb - with clumps - dead
125_0252,0,0,0,0,8.333333333333334,8.333333333333334,0,16.666666666666668,0,NA,0,0,0,50,0,16.666666666666668,NA,9/12/2018 21:48,IN2018_V06_125,1a,1a,z16,36,147.0762724,-44.29256664,Rock,252,2.396430938,52,QT-2,2,36,NA,1388.36,Rubble,MedAb - with patch - dead
125_0262,0,0,0,0,0,5.882352941176471,0,0,0,NA,0,0,0,94.11764705882354,0,0,NA,9/12/2018 21:49,IN2018_V06_125,1a,1a,z16,36,147.0765934,-44.29263225,Rock,262,3.4,NA,QT-2,2,4,emed,1397.43125,Rubble,MedAb - with clumps - dead
125_0268,0,0,0,0,36.8421052631579,15.789473684210526,0,47.36842105263158,0,NA,0,0,0,0,0,0,NA,9/12/2018 21:50,IN2018_V06_125,1a,1a,z16,36,147.076828,-44.29267127,Rock,268,3.868408448,10,QT,1,10,NA,1404.022222,Rubble,MedAb - with clumps - dead
125_0279,0,0,0,0,58.8235294117647,0,0,29.41176470588235,0,11.764705882352942,0,0,0,0,0,0,NA,9/12/2018 21:50,IN2018_V06_125,1a,1a,z16,36,147.0772238,-44.29275701,Coral rubble,279,3.3905145820000002,26,QT,1,26,NA,1410.29,Rubble,MedAb - with clumps - dead
125_0290,0,0,0,0,40,40,0,0,0,20,0,0,0,0,0,0,NA,9/12/2018 21:51,IN2018_V06_125,1a,1a,z16,36,147.0776987,-44.29288634,Coral rubble,290,1.066636594,18,QT,1,18,NA,1411.075,Rubble,MedAb
125_0301,0,0,0,0,76.19047619047619,0,0,9.523809523809524,0,14.285714285714286,0,0,0,0,0,0,NA,9/12/2018 21:52,IN2018_V06_125,1a,1a,z16,36,147.0781497,-44.29300006,Coral rubble,301,4.286759062,34,QT,1,34,NA,1410.633333,Rubble,MedAb - with clumps - dead
125_0307,0,0,0,0,50,16.666666666666668,0,16.666666666666668,0,16.666666666666668,0,0,0,0,0,0,NA,9/12/2018 21:53,IN2018_V06_125,1a,1a,z16,36,147.078387,-44.29307138,Coral rubble,307,2.346353032,66,QT-2,2,14,NA,1410.21,Rubble,MedAb - with clumps - dead
125_0324,0,0,0,0,0,83.33333333333333,0,16.666666666666668,0,NA,0,0,0,0,0,0,NA,9/12/2018 21:54,IN2018_V06_125,1a,1a,z16,36,147.0791374,-44.29324678,Coral rubble,324,1.130681322,30,QT,1,30,NA,1406.74,Rubble,MedAb - with clumps - dead
125_0335,0,0,0,0,64.28571428571429,0,0,7.142857142857143,0,28.571428571428573,0,0,0,0,0,0,NA,9/12/2018 21:55,IN2018_V06_125,1a,1a,z16,36,147.0796811,-44.29335078,Coral rubble,335,2.824167637,22,QT,1,22,NA,1410.9625,Rubble,MedAb - with clumps - dead
125_0340,0,0,0,0,81.25,0,0,0,0,18.75,0,0,0,0,0,0,NA,9/12/2018 21:56,IN2018_V06_125,1a,1a,z16,36,147.0799255,-44.29339593,Coral rubble,340,3.247874379,54,QT-2,2,38,NA,1410.4,Rubble,MedAb - with clumps - dead
125_0353,0,0,0,0,0,0,0,27.272727272727273,0,72.72727272727273,0,0,0,0,0,0,NA,9/12/2018 21:57,IN2018_V06_125,1a,1a,z16,36,147.0806105,-44.29356491,Coral rubble,353,2.170297615,6,QT,1,6,NA,1409.625,Rubble,MedAb - with clumps - dead
127_0014,0,0,0,75.60975609756098,0,0,0,0,0,NA,0,0,0,0,0,24.390243902439025,NA,10/12/2018 4:08,IN2018_V06_127,1b,1b,z4,46,147.2285661,-44.21194201,Coral reef substrate,14,8.136,NA,QT-2,2,22,NA,986.6,Matrix,High - reef
127_0022,0,0,0,14.634146341463415,0,2.4390243902439024,0,0,0,43.90243902439025,0,0,0,0,0,39.02439024390244,NA,10/12/2018 4:08,IN2018_V06_127,1b,1b,z4,46,147.2283129,-44.21187936,Coral reef substrate,22,8.143,NA,QT-2,2,6,MARGINAL,1000.4,Matrix,Low - shaved
127_0027,0,0,0,62.5,0,0,0,0,0,NA,0,0,0,0,0,37.5,NA,10/12/2018 4:09,IN2018_V06_127,1b,1b,z4,46,147.2281103,-44.21183753,Coral reef substrate,27,4.778783998,38,QT,1,38,NA,1007,Matrix,High - reef
127_0033,0,0,0,0,0,0,0,0,0,90.47619047619048,0,0,0,0,0,9.523809523809524,NA,10/12/2018 4:09,IN2018_V06_127,1b,1b,z4,46,147.2279051,-44.21179339,Coral reef substrate,33,4.184,126,QT-2,2,30,NA,1016.35,Matrix,Low - with patch - live
127_0051,0,0,0,2.272727272727273,0,15.909090909090908,0,0,0,47.72727272727273,0,0,0,0,0,34.09090909090909,NA,10/12/2018 4:11,IN2018_V06_127,1b,1b,z4,46,147.2272267,-44.21165489,Coral reef substrate,51,8.724260987,14,QT,1,14,NA,1032.25,Matrix,Low - shaved
127_0057,0,0,0,10.638297872340425,0,17.02127659574468,0,0,0,36.170212765957444,0,0,0,0,0,36.170212765957444,NA,10/12/2018 4:11,IN2018_V06_127,1b,1b,z4,46,147.2270038,-44.21160559,Coral reef substrate,57,9.307,NA,QT-2,2,46,NA,1039,Matrix,Low - with patch - live
127_0071,0,0,0,0,0,42.5,0,0,0,12.5,0,0,0,15,0,30,NA,10/12/2018 4:12,IN2018_V06_127,1b,1b,z4,46,147.2264679,-44.21147552,Coral reef substrate,71,8.091874323,58,QT,1,58,NA,1069.3,Matrix,Low - shaved
127_0075,0,0,0,5.128205128205129,0,38.46153846153846,0,0,0,NA,0,0,0,28.205128205128204,0,28.205128205128204,NA,10/12/2018 4:13,IN2018_V06_127,1b,1b,z4,46,147.2263279,-44.21144293,Coral reef substrate,75,7.877480689,26,QT,1,26,NA,1074.6,Matrix,Low - shaved
127_0079,0,0,0,0,0,69.23076923076923,0,0,0,NA,0,0,0,30.76923076923077,0,0,NA,10/12/2018 4:13,IN2018_V06_127,1b,1b,z4,46,147.2261891,-44.21141004,Rock,79,2.646709251,90,QT-2,2,10,NA,1081.5,Matrix,Low - shaved
127_0090,0,0,0,0,0,11.764705882352942,0,0,0,5.882352941176471,0,0,0,5.882352941176471,0,76.47058823529412,NA,10/12/2018 4:14,IN2018_V06_127,1b,1b,z4,46,147.2257779,-44.2113116,Coral reef substrate,90,3.411,NA,QT-2,2,42,NA,1104.6,Rubble,HighAb - with patch - live
127_0097,0,0,0,0,0,6.25,0,0,0,NA,0,0,0,93.75,0,0,NA,10/12/2018 4:15,IN2018_V06_127,1b,1b,z4,46,147.225528,-44.21125762,Rock,97,3.203,NA,QT-2,2,2,NA,1107,Rubble,MedAb - with clumps - live
127_0106,0,0,0,0,0,17.391304347826086,0,0,0,8.695652173913043,0,0,0,60.869565217391305,0,13.043478260869565,NA,10/12/2018 4:15,IN2018_V06_127,1b,1b,z4,46,147.2252251,-44.21117334,Rock,106,4.551,NA,QT-2,2,34,NA,1126.1,Rubble,HighAb - with patch - live
127_0111,0,0,0,1.8867924528301887,0,5.660377358490566,0,0,0,9.433962264150944,0,0,0,62.264150943396224,0,20.754716981132077,NA,10/12/2018 4:16,IN2018_V06_127,1b,1b,z4,46,147.2250307,-44.21111357,Rock,111,10.63160366,98,QT-2,2,18,NA,1133.2,Matrix,Low - with patch - live
127_0123,0,0,0,0,0,20,0,0,0,60,0,0,0,6.666666666666667,0,13.333333333333334,NA,10/12/2018 4:17,IN2018_V06_127,1b,1b,z4,46,147.2245293,-44.21095007,Coral rubble,123,3.048376322,50,QT,1,50,NA,1148.9,Matrix,Low - shaved
127_0135,5.454545454545454,0,0,1.8181818181818181,0,1.8181818181818181,0,0,0,7.2727272727272725,0,0,0,56.36363636363637,1.8181818181818181,25.454545454545453,NA,10/12/2018 4:18,IN2018_V06_127,1b,1b,z4,46,147.224081,-44.21080085,Coral reef substrate,135,10.90427387,56,QT,1,56,replace?,1153.9,Matrix,High - reef
127_0147,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,10/12/2018 4:19,IN2018_V06_127,1b,1b,z4,46,147.223561,-44.21064272,Rock,147,7.578375823,8,QT,1,8,NA,1179.9,Rubble,Isolated fragments/ clumps
127_0151,0,0,0,0,0,0,0,25,0,33.333333333333336,0,0,0,41.666666666666664,0,0,NA,10/12/2018 4:19,IN2018_V06_127,1b,1b,z4,46,147.2233849,-44.2105993,Pebble - gravel,151,2.389812994,72,QT-2,2,40,NA,1190,Rubble,MedAb
127_0167,5.714285714285714,0,0,0,0,0,0,0,0,8.571428571428571,0,0,0,67.14285714285714,2.857142857142857,15.714285714285714,NA,10/12/2018 4:21,IN2018_V06_127,1b,1b,z4,46,147.2226595,-44.21044652,Rock,167,13.97611308,64,QT-2,2,32,replace,1203,Matrix,Low - shaved
127_0179,0,0,0,0,0,37.5,0,0,0,25,0,0,0,12.5,0,25,NA,10/12/2018 4:22,IN2018_V06_127,1b,1b,z4,46,147.2222119,-44.21035619,Rock,179,1.554093837,16,QT,1,16,NA,1223.9,Matrix,Low - with patch - live
127_0187,0,0,0,0,0,11.764705882352942,0,52.94117647058823,0,35.294117647058826,0,0,0,0,0,0,NA,10/12/2018 4:23,IN2018_V06_127,1b,1b,z4,46,147.2217016,-44.21022388,Coral rubble,187,3.426478656,48,QT,1,48,NA,1235.9,Rubble,MedAb - with clumps - dead
127_0207,0,0,0,0,0,0,0,4,0,92,0,0,0,0,4,0,NA,10/12/2018 4:24,IN2018_V06_127,1b,1b,z4,46,147.2208215,-44.21003479,Coral rubble,207,4.950438102,92,QT-2,2,28,NA,1225.6,Other,No rubble or matrix
127_0243,0,0,0,0,0,5.555555555555555,5.555555555555555,38.888888888888886,5.555555555555555,38.888888888888886,0,0,5.555555555555555,0,0,0,NA,10/12/2018 4:27,IN2018_V06_127,1b,1b,z4,46,147.21912,-44.20960746,cobble - boulder,243,3.59489184,20,QT,1,20,NA,1217.85,Other,No rubble or matrix
127_0247,0,0,0,0,0,0,0,15.789473684210526,0,NA,0,0,84.21052631578948,0,0,0,NA,10/12/2018 4:28,IN2018_V06_127,1b,1b,z4,46,147.2189519,-44.20956375,Pebble - gravel,247,3.826022064,84,QT-2,2,52,NA,1219.4,Other,No rubble or matrix
127_0263,0,0,0,0,0,0,0,33.333333333333336,0,66.66666666666667,0,0,0,0,0,0,NA,10/12/2018 4:29,IN2018_V06_127,1b,1b,z4,46,147.2182194,-44.20933901,Pebble - gravel,263,1.277596175,55,QT,1,55,NA,1215.45,Rubble,LowAb - no clumps
127_0267,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,NA,10/12/2018 4:29,IN2018_V06_127,1b,1b,z4,46,147.2180135,-44.20926853,Pebble - gravel,267,2.047308829,23,QT,1,23,NA,1209.6,Rubble,LowAb - no clumps
127_0275,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:30,IN2018_V06_127,1b,1b,z4,46,147.2176689,-44.20916248,Pebble - gravel,275,4.727454381,7,QT,1,7,NA,1209.85,Other,No rubble or matrix
127_0283,0,0,0,0,0,0,0,33.333333333333336,0,66.66666666666667,0,0,0,0,0,0,NA,10/12/2018 4:31,IN2018_V06_127,1b,1b,z4,46,147.217254,-44.20903753,Pebble - gravel,283,2.388653708,39,QT,1,39,NA,1210.55,Other,No rubble or matrix
127_0299,0,0,0,0,0,0,0,50,0,20,0,0,30,0,0,0,NA,10/12/2018 4:32,IN2018_V06_127,1b,1b,z4,46,147.2164381,-44.2087789,Pebble - gravel,299,1.926183137,31,QT,1,31,NA,1206.45,Rubble,LowAb - no clumps
127_0308,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:33,IN2018_V06_127,1b,1b,z4,46,147.2159817,-44.20864237,Pebble - gravel,308,4.94,NA,QT-2,2,15,NA,1200.4,Other,No rubble or matrix
127_0319,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:34,IN2018_V06_127,1b,1b,z4,46,147.2153759,-44.20848298,Pebble - gravel,319,6.579,111,QT-2,2,47,NA,1201.05,Other,No rubble or matrix
127_0331,0,0,0,0,0,0,27.272727272727273,0,0,NA,0,0,3.0303030303030303,0,69.6969696969697,0,NA,10/12/2018 4:35,IN2018_V06_127,1b,1b,z4,46,147.2147135,-44.20834423,cobble - boulder,331,6.641949531,27,QT,1,27,NA,1196.7,Other,No rubble or matrix
127_0339,0,0,0,0,0,0,0,10.526315789473685,0,7.894736842105263,0,0,68.42105263157895,0,13.157894736842104,0,NA,10/12/2018 4:36,IN2018_V06_127,1b,1b,z4,46,147.2143011,-44.20826774,Pebble - gravel,339,7.541625425,11,QT,1,11,NA,1196.5,Other,No rubble or matrix
127_0346,0,0,0,0,0,0,0,0,0,NA,0,0,21.428571428571427,78.57142857142857,0,0,NA,10/12/2018 4:36,IN2018_V06_127,1b,1b,z4,46,147.213955,-44.20821668,Pebble - gravel,346,2.70416318,43,QT,1,43,NA,1197.7,Other,No rubble or matrix
127_0358,0,0,0,0,0,0,0,0,0,NA,0,0,33.333333333333336,66.66666666666667,0,0,NA,10/12/2018 4:37,IN2018_V06_127,1b,1b,z4,46,147.2133257,-44.20814883,cobble - boulder,358,2.489197243,67,QT-2,2,3,NA,1196.1,Other,No rubble or matrix
127_0362,0,0,0,0,0,0,0,0,0,NA,0,0,29.166666666666668,70.83333333333333,0,0,NA,10/12/2018 4:37,IN2018_V06_127,1b,1b,z4,46,147.2130207,-44.20811449,Pebble - gravel,362,4.873206361,35,QT,1,35,NA,1197.6,Other,No rubble or matrix
127_0374,0,0,0,0,0,0,0,10,0,5,0,0,0,85,0,0,NA,10/12/2018 4:38,IN2018_V06_127,1b,1b,z4,46,147.2123585,-44.20804762,Pebble - gravel,374,3.9131882,83,QT-2,2,19,NA,1198.9,Other,No rubble or matrix
127_0378,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:39,IN2018_V06_127,1b,1b,z4,46,147.2121652,-44.20801816,Pebble - gravel,378,4.171495796,51,QT,1,51,NA,1203.35,Other,No rubble or matrix
127_0390,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:40,IN2018_V06_127,1b,1b,z4,46,147.2115729,-44.20791903,cobble - boulder,390,2.901387596,57,QT,1,57,NA,1198.95,Other,No rubble or matrix
127_0398,0,0,0,0,0,0,0,0,0,NA,0,0,21.428571428571427,78.57142857142857,0,0,NA,10/12/2018 4:40,IN2018_V06_127,1b,1b,z4,46,147.2111616,-44.20784881,cobble - boulder,398,2.801867559,89,QT-2,2,25,NA,1199.4,Other,No rubble or matrix
127_0406,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:41,IN2018_V06_127,1b,1b,z4,46,147.2106916,-44.20778616,Pebble - gravel,406,3.182263532,73,QT-2,2,9,NA,1201.35,Other,No rubble or matrix
127_0412,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:42,IN2018_V06_127,1b,1b,z4,46,147.2104166,-44.20774889,Sand - mud (<2mm),412,2.273,NA,QT-2,2,41,NA,1208.6,Other,No rubble or matrix
127_0422,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:42,IN2018_V06_127,1b,1b,z4,46,147.2099166,-44.207670039999996,Pebble - gravel,422,2.796092311,65,QT-2,2,1,NA,1209.3,Other,No rubble or matrix
127_0428,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:43,IN2018_V06_127,1b,1b,z4,46,147.2096535,-44.2076216,Pebble - gravel,428,3.672,NA,QT-2,2,33,NA,1208.6,Other,No rubble or matrix
127_0430,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:43,IN2018_V06_127,1b,1b,z4,46,147.2095577,-44.20760497,Pebble - gravel,430,3.593712613,97,QT-2,2,33,NA,1207.4,Other,No rubble or matrix
127_0434,0,0,0,0,0,0,0,0,0,NA,0,0,93.33333333333333,0,6.666666666666667,0,NA,10/12/2018 4:43,IN2018_V06_127,1b,1b,z4,46,147.2093805,-44.20757869,Pebble - gravel,434,3.055427088,17,QT,1,17,NA,1205.6,Other,No rubble or matrix
127_0442,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:44,IN2018_V06_127,1b,1b,z4,46,147.2089418,-44.2075371,Pebble - gravel,442,2.626182303,49,QT,1,49,NA,1205.9,Other,No rubble or matrix
127_0484,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:48,IN2018_V06_127,1b,1b,z4,46,147.2068425,-44.20745192,Pebble - gravel,484,2.647,NA,QT-2,2,37,NA,1205,Other,No rubble or matrix
127_0498,0,0,0,0,0,0,0,0,0,NA,0,0,100,0,0,0,NA,10/12/2018 4:49,IN2018_V06_127,1b,1b,z4,46,147.2061179,-44.20740877,Pebble - gravel,498,2.448,21,QT,1,21,NA,1196.9,Other,No rubble or matrix
127_0502,0,0,0,0,0,0,0,0,0,NA,0,0,60,40,0,0,NA,10/12/2018 4:49,IN2018_V06_127,1b,1b,z4,46,147.2059479,-44.20739737,Pebble - gravel,502,6.05362721,85,QT-2,2,53,NA,1201.8,Other,No rubble or matrix
128_0019,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,10/12/2018 5:40,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1884103,-44.18884397,Rock,19,10.4736118,37,QT-2,2,13,NA,789.066,Other,No rubble or matrix
128_0026,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,10/12/2018 5:41,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1883521,-44.18860492,Rock,26,4.839331223,53,QT-2,2,21,NA,798.516,Other,No rubble or matrix
128_0028,0,0,0,0,0,0,0,0,0,NA,0,0,0,100,0,0,NA,10/12/2018 5:41,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1883367,-44.1885373,Rock,28,3.516,NA,QT-2,3,17,third attempt,805.942,Other,No rubble or matrix
128_0045,0,0,0,0,0,100,0,0,0,NA,0,0,0,0,0,0,NA,10/12/2018 5:42,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1881349,-44.18794162,Coral rubble,45,3.517,NA,QT,2,9,NA,831.7444444,Rubble,HighAb - no other
128_0051,0,0,0,0,0,16.129032258064516,0,0,0,48.38709677419355,0,0,0,0,0,35.483870967741936,NA,10/12/2018 5:43,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1880413,-44.1877584,Coral rubble,51,6.256,NA,QT-2,2,25,NA,838.445,Matrix,Low - shaved
128_0060,0,0,0,0,0,100,0,0,0,NA,0,0,0,0,0,0,NA,10/12/2018 5:44,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1879239,-44.18745291,Coral rubble,60,4.247049141,31,QT-2,2,15,NA,875.3466667,Rubble,HighAb - no other
128_0070,0,0,0,0,0,60.60606060606061,0,0,0,3.0303030303030303,0,0,0,3.0303030303030303,0,33.333333333333336,NA,10/12/2018 5:44,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1878927,-44.18717342,Coral rubble,70,6.663496891,7,QT,1,7,NA,894.7333333,Rubble,HighAb - with other
128_0082,0,0,0,0,0,0,0,0,0,68.42105263157895,0,0,5.2631578947368425,13.157894736842104,0,13.157894736842104,NA,10/12/2018 5:45,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1878322,-44.186828,Coral rubble,82,7.53,NA,QT-2,2,23,NA,916.8175,Matrix,Low - with patch - dead
128_0091,0,0,0,0,0,19.23076923076923,0,3.8461538461538463,0,NA,0,0,0,0,0,76.92307692307692,NA,10/12/2018 5:46,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1877699,-44.18658781,Coral rubble,91,5.281511808,19,QT,1,19,NA,930.35,Rubble,HighAb - with other
128_0094,9.67741935483871,0,0,0,0,0,0,0,0,NA,0,0,0,74.19354838709677,0,16.129032258064516,NA,10/12/2018 5:46,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1877331,-44.1865016,Coral rubble,94,12.4075131,51,QT-2,2,11,NA,934.54,Rubble,MedAb
128_0104,0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,0,NA,10/12/2018 5:47,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1876507,-44.18623607,Coral rubble,104,1.074236894,27,QT,1,27,NA,954.33,Rubble,HighAb - with other
128_0118,1.492537313432836,0,0,0,0,5.970149253731344,0,8.955223880597014,0,11.940298507462687,0,0,0,71.64179104477611,0,0,NA,10/12/2018 5:48,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1876123,-44.18586176,Coral rubble,118,13.48318008,14,QT,1,14,NA,978.994,Rubble,MedAb - with clumps - dead
128_0131,4.3478260869565215,0,0,0,0,0,0,0,0,4.3478260869565215,0,0,0,85.5072463768116,0,5.797101449275362,NA,10/12/2018 5:49,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1875823,-44.18555286,Coral rubble,131,13.88902333,22,QT,1,22,NA,994.8,Rubble,MedAb
128_0145,0,0,0,0,0,6.896551724137931,0,0,0,55.172413793103445,0,0,0,37.93103448275862,0,0,NA,10/12/2018 5:51,IN2018_V06_128,1b,1b,Punch's Hill,22,147.1875586,-44.18523534,Coral rubble,145,5.780235341,18,QT,1,18,NA,1015.1866670000001,Rubble,MedAb
